Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
RED,8130,1,Real Est Dev Strategic Plan,47%,47%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hughes, Phillip Rivers",
RED,8170,1,Mixed-Use Development S,81%,13%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Buckman, Stephen",
,,,,,,,,,,,,,,,,Thomas,
RED,8890,1,Selected Topics-Adv. Fin.,63%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Harvey, Larry Bradley",
REL,1010,1,Intro to Religion,82%,12%,3%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Stephens, Robert J",
REL,1010,2,Intro to Religion,76%,15%,6%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Stephens, Robert J",
REL,2010,1,Global Challenges and Reli,29%,49%,11%,0%,3%,0%,0%,9%,0%,0%,0%,0%,"Patterson, Brett C",
REL,2010,2,Global Challenges and Reli,15%,53%,21%,3%,0%,0%,0%,9%,0%,0%,0%,0%,"Patterson, Brett C",
REL,3010,1,Old Testament,23%,26%,23%,13%,10%,0%,0%,3%,3%,0%,0%,0%,"Thames, John T",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 190 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
REL,3020,1,New Testament Lit,37%,33%,17%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"White, Benjamin L",
REL,3020,2,New Testament Lit,45%,38%,3%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"White, Benjamin L",
REL,3060,1,Judaism,38%,13%,4%,13%,8%,0%,0%,21%,4%,0%,0%,0%,"Thames, John T",
REL,3070,1,The Christian Tradition,42%,12%,15%,4%,8%,0%,0%,19%,0%,0%,0%,0%,"Patterson, Brett C",
REL,3070,2,The Christian Tradition,31%,19%,27%,12%,0%,0%,0%,8%,4%,0%,0%,0%,"Patterson, Brett C",
REL,3110,1,African American Rel,41%,26%,24%,3%,3%,0%,0%,3%,0%,0%,0%,0%,"Jemison, Elizabeth L",
REL,3120,1,Hinduism,76%,9%,6%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Stephens, Robert J",
REL,4900,1,Women & Religion in the S,67%,11%,11%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Jemison, Elizabeth L",
RUD,8600,1,Urban Design Studio I,60%,40%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wortham-Galvin,",
,,,,,,,,,,,,,,,,Brooke Danielle,
RUD,8610,1,Urban Design Seminar I,40%,60%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wortham-Galvin,",
,,,,,,,,,,,,,,,,Brooke Danielle,
RUD,8620,1,Urban Design Vis & Comm,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Anderson, Chelsea",
,,,,,,,,,,,,,,,,Marie,
RUD,8900,1,Directed Studies,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schenker, Taylor Ann",
RUSS,1010,1,Elementary Russian,73%,13%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Morris, Stephanie",
,,,,,,,,,,,,,,,,Elysse,
RUSS,2010,1,Intermediate Russ,70%,20%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,"Volkova, Olga",
,,,,,,,,,,,,,,,,Anatolyevna,
RUSS,3400,1,19th C Russ Culture,57%,26%,13%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Volkova, Olga",
,,,,,,,,,,,,,,,,Anatolyevna,
RUSS,3610,1,Russn Lit Since 1910,50%,38%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,"Volkova, Olga",
,,,,,,,,,,,,,,,,Anatolyevna,
SAP,8020,2,Study Abroad Hybrid Grad,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Wilson, Meredith",
,,,,,,,,,,,,,,,,Fant,
SOC,2010,1,Introduction to Sociology,60%,25%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Coffman, Carolyn",
,,,,,,,,,,,,,,,,Candace,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 191 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
SOC,2010,2,Introduction to Sociology,63%,27%,8%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Coffman, Carolyn",
,,,,,,,,,,,,,,,,Candace,
SOC,2010,3,Introduction to Sociology,67%,25%,7%,1%,0%,0%,0%,0%,0%,0%,0%,0%,"McDonough,",
,,,,,,,,,,,,,,,,Shannon M,
SOC,2010,4,Introduction to Sociology,79%,19%,1%,0%,0%,0%,0%,0%,1%,0%,0%,0%,"Pocratsky, Briana",
SOC,2010,5,Introduction to Sociology,85%,13%,1%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Mannheimer,",
,,,,,,,,,,,,,,,,Andrew Herman,
SOC,2010,6,Introduction to Sociology,55%,28%,15%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Coffman, Carolyn",
,,,,,,,,,,,,,,,,Candace,
SOC,2010,7,Introduction to Sociology,49%,35%,14%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Holland, Jennifer",
,,,,,,,,,,,,,,,,Leanne Crenshaw,
SOC,2010,8,Introduction to Sociology,74%,21%,3%,1%,1%,0%,0%,0%,0%,0%,0%,0%,"McDonough,",
,,,,,,,,,,,,,,,,Shannon M,
SOC,2010,9,Introduction to Sociology,78%,17%,2%,2%,0%,0%,0%,0%,0%,0%,0%,0%,"Pocratsky, Briana",
SOC,2010,11,Introduction to Sociology,51%,35%,12%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Maher, Thomas V",
SOC,2010,12,Introduction to Sociology,36%,36%,17%,9%,0%,0%,0%,2%,0%,0%,0%,0%,"Moon, Minyoung",
SOC,2040,1,Prof Dev for Sociology Maj,63%,22%,4%,2%,0%,0%,0%,6%,2%,0%,0%,0%,"Mobley, F Catherine",
SOC,2890,2,Criminology,17%,50%,22%,0%,6%,0%,0%,0%,6%,0%,0%,0%,"Costello, Matthew",
,,,,,,,,,,,,,,,,John,
SOC,2890,3,Criminology,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Torres Ayala, Jose",
,,,,,,,,,,,,,,,,Alexis,
SOC,3020,1,Research Methods I,34%,45%,15%,4%,2%,0%,0%,0%,0%,0%,0%,0%,"Li, Miao",
SOC,3020,2,Research Methods I,40%,35%,16%,4%,0%,0%,0%,5%,0%,0%,0%,0%,"Maher, Thomas V",
SOC,3040,1,Social Research Methods II,24%,32%,24%,7%,2%,0%,0%,10%,0%,0%,0%,0%,"Luo, Ye",
SOC,3110,1,The Family,60%,26%,6%,4%,2%,0%,0%,0%,2%,0%,0%,0%,"Coffman, Carolyn",
,,,,,,,,,,,,,,,,Candace,
SOC,3300,1,Work & Occupations,90%,2%,0%,4%,0%,0%,0%,4%,0%,0%,0%,0%,"Schrimsher, Kandace",
,,,,,,,,,,,,,,,,Pearson,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 192 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
SOC,3600,1,Class & Poverty,58%,38%,2%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Pocratsky, Briana",
SOC,3840,1,Sexual Assault & Partner Vi,77%,10%,7%,0%,3%,0%,0%,0%,3%,0%,0%,0%,"Kettrey, Heather H",
SOC,3940,1,Sociology of Mental Illness,34%,41%,20%,4%,2%,0%,0%,0%,0%,0%,0%,0%,"Sturkie, Douglas K",
SOC,3970,1,Substance Abuse,71%,18%,2%,2%,4%,0%,0%,4%,0%,0%,0%,0%,"McDonough,",
,,,,,,,,,,,,,,,,Shannon M,
SOC,4040,1,Soc Theory,35%,31%,23%,6%,2%,0%,0%,0%,2%,0%,0%,0%,"Costello, Matthew",
,,,,,,,,,,,,,,,,John,
SOC,4060,1,Qual Rsrch Methods for So,64%,19%,11%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Sianko, Natallia",
,,,,,,,,,,,,,,,,Sergeevna,
SOC,4140,1,Policy&Social Change,53%,41%,4%,0%,0%,0%,0%,0%,2%,0%,0%,0%,"Holland, Jennifer",
,,,,,,,,,,,,,,,,Leanne Crenshaw,
SOC,4330,1,Global Social Change,76%,22%,0%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Haller, William J",
SOC,4440,1,Sociology of Educ,65%,27%,6%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Mannheimer,",
,,,,,,,,,,,,,,,,Andrew Herman,
SOC,4600,1,Race & Ethnicity,61%,24%,6%,6%,2%,0%,0%,0%,2%,0%,0%,0%,"Mannheimer,",
,,,,,,,,,,,,,,,,Andrew Herman,
SOC,4610,1,Sex & Gender,66%,15%,7%,5%,2%,0%,0%,0%,5%,0%,0%,0%,"McDonough,",
,,,,,,,,,,,,,,,,Shannon M,
SOC,4950,1,Field Experience,63%,25%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Mobley, F Catherine",
SOC,6330,1,Global Social Change,86%,0%,0%,0%,0%,0%,0%,14%,0%,0%,0%,0%,"Haller, William J",
SPAN,1010,1,Elementary Spanish,84%,0%,11%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Morris, Stephanie",
,,,,,,,,,,,,,,,,Elysse,
SPAN,1010,2,Elementary Spanish,95%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Morris, Stephanie",
,,,,,,,,,,,,,,,,Elysse,
SPAN,1010,3,Elementary Spanish,26%,63%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pillcurima, Rosa",
,,,,,,,,,,,,,,,,Macarena,
SPAN,1010,4,Elementary Spanish,42%,37%,21%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pillcurima, Rosa",
,,,,,,,,,,,,,,,,Macarena,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 193 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
SPAN,1010,5,Elementary Spanish,89%,0%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Morris, Stephanie",
,,,,,,,,,,,,,,,,Elysse,
SPAN,1010,6,Elementary Spanish,32%,37%,16%,5%,5%,0%,0%,5%,0%,0%,0%,0%,"Ortiz, Jose Luis",
SPAN,1020,1,Elementary Spanish,57%,36%,0%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Pillcurima, Rosa",
,,,,,,,,,,,,,,,,Macarena,
SPAN,1020,2,Elementary Spanish,53%,18%,6%,6%,6%,0%,0%,12%,0%,0%,0%,0%,"Pillcurima, Rosa",
,,,,,,,,,,,,,,,,Macarena,
SPAN,1020,3,Elementary Spanish,56%,39%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Flores, Yezid",
SPAN,1020,4,Elementary Spanish,63%,21%,5%,5%,5%,0%,0%,0%,0%,0%,0%,0%,"Flores, Yezid",
SPAN,1020,5,Elementary Spanish,63%,21%,5%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Williams, Eben-Ezer",
,,,,,,,,,,,,,,,,Magnus,
SPAN,1020,6,Elementary Spanish,24%,65%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ortiz, Jose Luis",
SPAN,1020,7,Elementary Spanish,35%,35%,6%,0%,6%,0%,0%,18%,0%,0%,0%,0%,"Cruz Valderramos,",
,,,,,,,,,,,,,,,,Zenia Beatriz,
SPAN,1020,8,Elementary Spanish,61%,22%,6%,0%,6%,0%,0%,6%,0%,0%,0%,0%,"Cruz Valderramos,",
,,,,,,,,,,,,,,,,Zenia Beatriz,
SPAN,1020,9,Elementary Spanish,78%,11%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Williams, Eben-Ezer",
,,,,,,,,,,,,,,,,Magnus,
SPAN,1020,10,Elementary Spanish,20%,47%,0%,13%,7%,0%,0%,13%,0%,0%,0%,0%,"Ortiz, Jose Luis",
SPAN,1020,11,Elementary Spanish,50%,29%,14%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Williamson, Debra",
,,,,,,,,,,,,,,,,Oaks,
SPAN,1020,12,Elementary Spanish,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Williams, Eben-Ezer",
,,,,,,,,,,,,,,,,Magnus,
SPAN,1020,13,Elementary Spanish,50%,38%,0%,0%,6%,0%,0%,6%,0%,0%,0%,0%,"Williamson, Debra",
,,,,,,,,,,,,,,,,Oaks,
SPAN,1020,14,Elementary Spanish,74%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Goebelt, Emily Claire",
SPAN,1020,15,Elementary Spanish,41%,29%,18%,6%,0%,0%,0%,6%,0%,0%,0%,0%,"Cruz Valderramos,",
,,,,,,,,,,,,,,,,Zenia Beatriz,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 194 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
SPAN,1020,16,Elementary Spanish,50%,22%,11%,6%,0%,0%,0%,11%,0%,0%,0%,0%,"Zamora, Maureen",
SPAN,2010,1,Intermediate Spanish,47%,47%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Williamson, Debra",
,,,,,,,,,,,,,,,,Oaks,
SPAN,2010,2,Intermediate Spanish,31%,50%,13%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Williamson, Debra",
,,,,,,,,,,,,,,,,Oaks,
SPAN,2010,3,Intermediate Spanish,53%,32%,5%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Miller, Ana Paula E",
SPAN,2010,4,Intermediate Spanish,68%,21%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmucker, Ellory W",
SPAN,2010,7,Intermediate Spanish,68%,16%,5%,0%,5%,0%,0%,5%,0%,0%,0%,0%,"Schmucker, Ellory W",
SPAN,2010,8,Intermediate Spanish,61%,22%,6%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Zamora, Maureen",
SPAN,2010,9,Intermediate Spanish,76%,12%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Flores, Yezid",
SPAN,2010,10,Intermediate Spanish,53%,29%,6%,0%,6%,0%,0%,0%,6%,0%,0%,0%,"Schmucker, Ellory W",
SPAN,2010,11,Intermediate Spanish,53%,37%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Ana Paula E",
SPAN,2010,13,Intermediate Spanish,47%,35%,12%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Flores, Yezid",
SPAN,2010,14,Intermediate Spanish,41%,41%,12%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Goebelt, Emily Claire",
SPAN,2010,15,Intermediate Spanish,72%,17%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Logue, Nora",
,,,,,,,,,,,,,,,,Arostegui,
SPAN,2010,16,Intermediate Spanish,63%,32%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Goebelt, Emily Claire",
SPAN,2010,17,Intermediate Spanish,43%,36%,14%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Logue, Nora",
,,,,,,,,,,,,,,,,Arostegui,
SPAN,2010,18,Intermediate Spanish,77%,23%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Logue, Nora",
,,,,,,,,,,,,,,,,Arostegui,
SPAN,2010,19,Intermediate Spanish,61%,22%,11%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Zamora, Maureen",
SPAN,2010,20,Intermediate Spanish (HO,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Goebelt, Emily Claire",H
SPAN,2020,2,Intermediate Spanish,94%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Smith, Daniel J",
SPAN,2020,4,Intermediate Spanish,44%,28%,22%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Garcia Rodriguez,",
,,,,,,,,,,,,,,,,Alma Yadhira,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 195 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
SPAN,2020,5,Intermediate Spanish,63%,26%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Garcia Rodriguez,",
,,,,,,,,,,,,,,,,Alma Yadhira,
SPAN,2020,6,Intermediate Spanish,29%,57%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Ortiz, Jose Luis",
SPAN,2020,8,Intermediate Spanish,68%,21%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Miller, Ana Paula E",
SPAN,2020,9,Intermediate Spanish,56%,39%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Miller, Ana Paula E",
SPAN,2020,10,Intermediate Spanish,65%,18%,12%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Schmucker, Ellory W",
SPAN,2020,11,Intermediate Spanish,64%,36%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Persico, Melva",
,,,,,,,,,,,,,,,,Marguerite,
SPAN,2020,13,Intermediate Spanish,74%,15%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Williams, Eben-Ezer",
,,,,,,,,,,,,,,,,Magnus,
SPAN,2020,14,Intermediate Spanish,63%,25%,0%,6%,0%,0%,0%,6%,0%,0%,0%,0%,"Logue, Nora",
,,,,,,,,,,,,,,,,Arostegui,
SPAN,2020,15,Intermediate Spanish,40%,47%,7%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Zamora, Maureen",
SPAN,3010,1,Spanish Comp for Health P,44%,33%,0%,0%,11%,0%,0%,11%,0%,0%,0%,0%,"Gil Recalde, Maria",
,,,,,,,,,,,,,,,,Aranzazu,
SPAN,3020,1,Intermed Span Grammar &,53%,29%,0%,12%,0%,0%,0%,6%,0%,0%,0%,0%,"Persico, Melva",
,,,,,,,,,,,,,,,,Marguerite,
SPAN,3020,2,Intermed Span Grammar &,71%,18%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Persico, Melva",
,,,,,,,,,,,,,,,,Marguerite,
SPAN,3040,1,Intro Hispanic Literary For,50%,8%,13%,4%,13%,0%,0%,13%,0%,0%,0%,0%,"Rojas-de-Massei,",
,,,,,,,,,,,,,,,,Monica M.,
SPAN,3050,1,Intermed Span Convers/Co,79%,17%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Garcia Rodriguez,",
,,,,,,,,,,,,,,,,Alma Yadhira,
SPAN,3050,2,Intermed Span Convers/Co,73%,23%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Garcia Rodriguez,",
,,,,,,,,,,,,,,,,Alma Yadhira,
SPAN,3050,3,Intermed Span Convers/Co,60%,36%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Garcia Vieyra, Daniel",
,,,,,,,,,,,,,,,,David,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 196 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
SPAN,3050,5,Intermed Span Convers/Co,68%,27%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Garcia Vieyra, Daniel",
,,,,,,,,,,,,,,,,David,
SPAN,3060,1,Span Comp for Bus,84%,11%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Garcia Vieyra, Daniel",
,,,,,,,,,,,,,,,,David,
SPAN,3070,1,The Hispanic World: Spain,72%,16%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Oropesa, Salvador A",
SPAN,3080,1,The Hispanic World: Latin,82%,14%,0%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Palacios, George",
SPAN,3130,1,Span Lit Survey I,33%,17%,6%,0%,6%,0%,0%,39%,0%,0%,0%,0%,"Rojas-de-Massei,",
,,,,,,,,,,,,,,,,Monica M.,
SPAN,3160,1,Spanish for Int'l Business I,81%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Garcia Vieyra, Daniel",
,,,,,,,,,,,,,,,,David,
SPAN,3180,1,Spanish Through Culture,45%,36%,9%,9%,0%,0%,0%,0%,0%,0%,0%,0%,"Persico, Melva",
,,,,,,,,,,,,,,,,Marguerite,
SPAN,4010,1,New Spanish Fiction,93%,0%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Tissera, Graciela E",
SPAN,4060,1,Narrative Fiction,75%,17%,0%,0%,0%,0%,0%,8%,0%,0%,0%,0%,"Rojas-de-Massei,",
,,,,,,,,,,,,,,,,Monica M.,
SPAN,4070,1,Hispanic Film,88%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Anido, Raquel",
SPAN,4090,30,Comprehen Writing in Spa,43%,57%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Garcia Vieyra, Daniel",
,,,,,,,,,,,,,,,,David,
SPAN,4160,1,Spanish for Int'l Business II,33%,33%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Matuskova,",
,,,,,,,,,,,,,,,,Magdalena,
SPAN,4180,1,Technical Span Health Mgt,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Moore, Arelis",
SPAN,4190,1,Health & Hispanic Commu,74%,26%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Moore, Arelis",
SSCI,8010,1,Quant Methods for Soc Sci,42%,25%,17%,0%,0%,0%,0%,17%,0%,0%,0%,0%,"Li, Miao",
SSCI,8030,1,Survey Designs Appl Social,47%,40%,0%,0%,0%,0%,0%,13%,0%,0%,0%,0%,"Luo, Ye",
SSCI,8100,1,Theoretical Models,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Haller, William J",
SSCI,8970,1,Dept Rsrch & Prof Dev Se,58%,33%,0%,0%,0%,0%,0%,0%,8%,0%,0%,0%,"Sianko, Natallia",
,,,,,,,,,,,,,,,,Sergeevna,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Thursday, January 5, 2023",,,,,,,,,,,,,,,,Page 197 of 204,
Grades Report for 202208,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
STAT,2220,1,Statistics in Everyday Life,37%,33%,14%,2%,7%,0%,0%,7%,0%,0%,0%,0%,"Elston, Morgan",
,,,,,,,,,,,,,,,,Elizabeth,
STAT,2220,2,Statistics in Everyday Life,29%,42%,16%,11%,0%,0%,0%,3%,0%,0%,0%,0%,"Taylor, Jesse Waites",
STAT,2220,2,Statistics in Everyday Life,29%,42%,16%,11%,0%,0%,0%,3%,0%,0%,0%,0%,"Taylor, Jesse Waits",
STAT,2220,3,Statistics in Everyday Life,22%,42%,18%,11%,4%,0%,0%,2%,0%,0%,0%,0%,"De Castro, Amy G",
STAT,2220,4,Statistics in Everyday Life,44%,31%,10%,10%,3%,0%,0%,3%,0%,0%,0%,0%,"Elston, Morgan",
,,,,,,,,,,,,,,,,Elizabeth,
STAT,2220,5,Statistics in Everyday Life,10%,40%,23%,17%,7%,0%,0%,3%,0%,0%,0%,0%,"Elston, Morgan",
,,,,,,,,,,,,,,,,Elizabeth,
STAT,2220,6,Statistics in Everyday Life,23%,34%,20%,7%,9%,0%,0%,7%,0%,0%,0%,0%,"Kreuser, Katherine Z",
STAT,2220,7,Statistics in Everyday Life,27%,44%,17%,5%,2%,0%,0%,5%,0%,0%,0%,0%,"Pangia, Andrew C",
STAT,2300,1,Statistical Methods I,33%,26%,23%,10%,5%,0%,0%,3%,0%,0%,0%,0%,"Kelly, Sarah M",
STAT,2300,2,Statistical Methods I,35%,29%,14%,9%,9%,0%,0%,4%,0%,0%,0%,0%,"Walker, S Erwin",
STAT,2300,3,Statistical Methods I,40%,31%,17%,8%,2%,0%,0%,2%,0%,0%,0%,0%,"Walker, S Erwin",
STAT,2300,4,Statistical Methods I,35%,34%,17%,10%,3%,0%,0%,1%,0%,0%,0%,0%,"Walker, S Erwin",
STAT,2300,5,Statistical Methods I,35%,34%,16%,9%,4%,0%,0%,2%,0%,0%,0%,0%,"Walker, S Erwin",
STAT,2300,100,Statistical Methods I (HON,93%,3%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Norton, Paran",H
,,,,,,,,,,,,,,,,Rebekah,
STAT,3090,1,Introductory Business Stat,35%,40%,22%,2%,0%,0%,0%,1%,0%,0%,0%,0%,"Guo, Na",
STAT,3090,2,Introductory Business Stat,37%,37%,21%,3%,2%,0%,0%,1%,0%,0%,0%,0%,"Guo, Na",
STAT,3090,3,Introductory Business Stat,36%,40%,18%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Guo, Na",
STAT,3090,4,Introductory Business Stat,38%,38%,18%,2%,4%,0%,0%,0%,0%,0%,0%,0%,"Smith, Blake James",
STAT,3090,5,Introductory Business Stat,38%,49%,11%,0%,2%,0%,0%,0%,0%,0%,0%,0%,"Wang, Zhengxin",
