Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHIL,1010,2,Intro to Philosophic Proble,71%,17%,9%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Stegall, David L",
PHIL,1010,6,Intro to Philosophic Proble,66%,26%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thomas-Smith, Lisa",
,,,,,,,,,,,,,,,,Nichole,
PHIL,1010,7,Intro to Philosophic Proble,63%,23%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thomas-Smith, Lisa",
,,,,,,,,,,,,,,,,Nichole,
PHIL,1010,107,Intro to Philosophic Proble,24%,62%,3%,3%,3%,0%,0%,3%,3%,0%,0%,0%,"Gibson, Quinn Hiroshi",
PHIL,1010,300,Intro to Philosophic Proble,53%,26%,12%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Stegall, David L",
PHIL,1020,1,Introduction to Logic,74%,14%,6%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Johnson, Galen Kelly",
PHIL,1020,2,Introduction to Logic,82%,12%,3%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Johnson, Galen Kelly",
PHIL,1020,9,Introduction to Logic,53%,28%,8%,6%,3%,0%,0%,3%,0%,0%,0%,0%,"Conley, Brandon",
,,,,,,,,,,,,,,,,Allen,
PHIL,1020,100,Introduction to Logic,81%,14%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Conley, Brandon",
,,,,,,,,,,,,,,,,Allen,
PHIL,1020,101,Introduction to Logic,63%,34%,0%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Johnson, Galen Kelly",
PHIL,1020,111,Introduction to Logic,49%,26%,11%,3%,0%,0%,0%,11%,0%,0%,0%,0%,"Conley, Brandon",
,,,,,,,,,,,,,,,,Allen,
PHIL,1030,3,Introduction to Ethics,59%,38%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Brixel, Pascal",
PHIL,1030,4,Introduction to Ethics,59%,31%,6%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,1030,5,Introduction to Ethics,68%,21%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,1030,6,Introduction to Ethics,35%,48%,13%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Starkey, Charles",
PHIL,1030,101,Introduction to Ethics,63%,34%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Thomas-Smith, Lisa",
,,,,,,,,,,,,,,,,Nichole,
PHIL,1030,115,Introduction to Ethics,60%,37%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thomas-Smith, Lisa",
,,,,,,,,,,,,,,,,Nichole,
PHIL,1030,404,Introduction to Ethics,60%,31%,0%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 125 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHIL,1040,1,"Intro to Law, Liberty, Justic",46%,38%,8%,8%,0%,0%,0%,0%,0%,0%,0%,0%,"Wueste, Daniel E",
PHIL,1240,1,Technology and Its Discont,71%,17%,6%,0%,3%,0%,0%,3%,0%,0%,0%,0%,"Juvshik, Timothy",
,,,,,,,,,,,,,,,,Charles,
PHIL,1240,2,Technology and Its Discont,66%,29%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Juvshik, Timothy",
,,,,,,,,,,,,,,,,Charles,
PHIL,3160,2,Modern Philosophy,50%,35%,4%,0%,8%,0%,0%,0%,4%,0%,0%,0%,"Brixel, Pascal",
PHIL,3200,1,Soc and Pol Phil,65%,17%,9%,4%,4%,0%,0%,0%,0%,0%,0%,0%,"Juvshik, Timothy",
,,,,,,,,,,,,,,,,Charles,
PHIL,3260,2,Science and Values,91%,6%,0%,0%,3%,0%,0%,0%,0%,0%,0%,0%,"Gies, Adam M",
PHIL,3260,3,Science and Values,86%,11%,0%,3%,0%,0%,0%,0%,0%,0%,0%,0%,"Gies, Adam M",
PHIL,3260,4,Science and Values,52%,30%,12%,3%,3%,0%,0%,0%,0%,0%,0%,0%,"Gies, Adam M",
PHIL,3280,1,Technology of Bodies,59%,32%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Kuzian, Edyta Joanna",
PHIL,3300,1,Skepticism and a Good Life,52%,26%,13%,0%,4%,0%,0%,4%,0%,0%,0%,0%,"Gies, Adam M",
PHIL,3430,102,Philosophy of Law,36%,52%,8%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Wueste, Daniel E",
PHIL,3440,1,Business Ethics,71%,24%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Stegall, David L",
PHIL,3450,1,Environmental Ethics,58%,38%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Conley, Brandon",
,,,,,,,,,,,,,,,,Allen,
PHIL,3990,100,Philosophy Portfolio,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wueste, Daniel E",
PHIL,4010,1,Studies in the Hist of Phil,58%,12%,19%,8%,4%,0%,0%,0%,0%,0%,0%,0%,"Kirwin, Claire",
,,,,,,,,,,,,,,,,Elizabeth,
PHIL,4020,1,Philosophy of Medicine,30%,50%,10%,0%,0%,0%,0%,0%,10%,0%,0%,0%,"Gibson, Quinn Hiroshi",
PHIL,4920,2,Moot Court,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kaye, Cary Berkeley",
PHSC,1170,1,Intro to Chemistry & Earth,70%,18%,5%,2%,3%,0%,0%,2%,0%,0%,0%,0%,"Nammouz, Minory",
PHSC,1170,2,Intro to Chemistry & Earth,77%,19%,2%,0%,0%,0%,0%,2%,0%,0%,0%,0%,"Nammouz, Minory",
PHYS,1220,1,Physics with Calculus I,16%,23%,36%,11%,10%,0%,0%,5%,0%,0%,0%,0%,"The, Lih-sin",
PHYS,1220,2,Physics with Calculus I,25%,40%,22%,5%,5%,0%,0%,4%,0%,0%,0%,0%,"The, Lih-sin",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 126 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,1220,3,Physics with Calculus I,33%,37%,17%,6%,5%,0%,0%,2%,0%,0%,0%,0%,"Alexov, Emil Georgiev",
PHYS,1220,4,Physics with Calculus I,24%,43%,27%,4%,1%,0%,0%,1%,0%,0%,0%,0%,"The, Lih-sin",
PHYS,1220,7,Physics w/Calculus I (HON),70%,24%,3%,0%,0%,0%,0%,3%,0%,0%,0%,0%,"Podila, Ramakrishna",H
PHYS,1240,1,Physics Lab I,61%,17%,11%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,2,Physics Lab I,61%,17%,17%,0%,6%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,3,Physics Lab I,78%,11%,6%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,4,Physics Lab I,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,5,Physics Lab I,67%,22%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,6,Physics Lab I,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,7,Physics Lab I,61%,17%,17%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,8,Physics Lab I,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,9,Physics Lab I,67%,22%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,11,Physics Lab I,82%,12%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,13,Physics Lab I,82%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,15,Physics Lab I,67%,22%,0%,0%,0%,0%,0%,11%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,16,Physics Lab I,72%,22%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 127 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,1240,17,Physics Lab I,67%,28%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,18,Physics Lab I,78%,6%,11%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,19,Physics Lab I,83%,11%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,20,Physics Lab I,89%,6%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,21,Physics Lab I,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,22,Physics Lab I,89%,6%,0%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,23,Physics Lab I,72%,28%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,24,Physics Lab I,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,25,Physics Lab I,83%,6%,6%,0%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,26,Physics Lab I,67%,11%,11%,6%,0%,0%,0%,6%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,27,Physics Lab I,83%,11%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1240,28,Physics Lab I,70%,20%,0%,10%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,1800,1,Physics of Sports,74%,21%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Pope, Amy Liann",
PHYS,1820,1,Physics of Sports Laborato,90%,7%,3%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2000,1,Physics for Everyone,41%,45%,10%,1%,1%,0%,0%,1%,0%,0%,0%,0%,"Puneet, Pooja",
PHYS,2070,1,General Physics I,51%,26%,15%,2%,4%,0%,0%,2%,0%,0%,0%,0%,"Pope, Amy Liann",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 128 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,2070,2,General Physics I,48%,21%,17%,6%,6%,0%,0%,0%,0%,0%,0%,0%,"Pope, Amy Liann",
PHYS,2080,1,General Physics II,42%,32%,19%,2%,1%,0%,0%,4%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
PHYS,2080,2,General Physics II,57%,24%,12%,3%,2%,0%,0%,1%,0%,0%,0%,0%,"Puneet, Pooja",
PHYS,2080,4,General Physics II,53%,26%,16%,1%,2%,0%,0%,2%,1%,0%,0%,0%,"Puneet, Pooja",
PHYS,2090,2,Gen Phys Lab I,50%,46%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,3,Gen Phys Lab I,87%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,4,Gen Phys Lab I,91%,0%,0%,0%,9%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,5,Gen Phys Lab I,90%,5%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,6,Gen Phys Lab I,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,7,Gen Phys Lab I,81%,14%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,9,Gen Phys Lab I,83%,13%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2090,10,Gen Phys Lab I,64%,32%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,3,General Physics Lab II,88%,8%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,4,General Physics Lab II,68%,23%,0%,5%,0%,0%,0%,5%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,6,General Physics Lab II,83%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,7,General Physics Lab II,91%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 129 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,2100,8,General Physics Lab II,92%,4%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,10,General Physics Lab II,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,15,General Physics Lab II,91%,0%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,16,General Physics Lab II,88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,17,General Physics Lab II,92%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2100,21,General Physics Lab II,79%,17%,0%,0%,0%,0%,0%,4%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2210,1,Physics with Calculus II,30%,35%,22%,6%,5%,0%,0%,2%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
PHYS,2210,2,Physics with Calculus II,23%,38%,28%,8%,3%,0%,0%,1%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
PHYS,2210,3,Physics with Calculus II,8%,50%,33%,0%,8%,0%,0%,0%,0%,0%,0%,0%,"Lu, Xian",
PHYS,2210,4,Physics w/Cal.II (HON),69%,31%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lu, Xian",H
PHYS,2220,1,Physics with Calculus III,30%,40%,20%,0%,10%,0%,0%,0%,0%,0%,0%,0%,"Rao, Apparao M.",
PHYS,2230,1,Physics Lab II,78%,22%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,2,Physics Lab II,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,5,Physics Lab II,71%,14%,7%,7%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,6,Physics Lab II,76%,12%,0%,0%,0%,0%,0%,12%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2230,7,Physics Lab II,47%,24%,24%,0%,0%,0%,0%,0%,6%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 130 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PHYS,2230,8,Physics Lab II,88%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Thompson, Daniel",
,,,,,,,,,,,,,,,,Ross,
PHYS,2400,1,Physics of the Weather,81%,13%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Lehmacher, Gerald A",
PHYS,3220,1,Mechanics II,74%,21%,0%,5%,0%,0%,0%,0%,0%,0%,0%,0%,"Sardashti, Kasra",
PHYS,3260,1,Experiments in Modern Ph,89%,0%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Kaeppler, Stephen",
,,,,,,,,,,,,,,,,Roland,
PHYS,3550,1,Modern Physics,55%,27%,18%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Sosolik, Chad E",
PHYS,3990,1,CI: Spaceflight Mission Des,0%,0%,0%,0%,0%,92%,0%,8%,0%,0%,0%,0%,"Kaeppler, Stephen",
,,,,,,,,,,,,,,,,Roland,
PHYS,3990,2,STEM Competitions,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Brown, Jason",
,,,,,,,,,,,,,,,,Stratford,
PHYS,4650,1,Thermo and Stat Mech,53%,18%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Oberheide, Jens",
PHYS,4990,1,CI-Mind Controlled 3D Prin,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Sanabria, Hugo",
PHYS,4990,2,CI Sound Rocket Instrumen,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Kaeppler, Stephen",
,,,,,,,,,,,,,,,,Roland,
PHYS,6650,1,Thermo and Stat Mech,20%,40%,20%,0%,0%,0%,0%,20%,0%,0%,0%,0%,"Oberheide, Jens",
PHYS,8150,1,Statistical Therm I,56%,44%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hartmann, Dieter H",
PHYS,8410,2,Electrodynamics I,38%,63%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Meyer, Bradley S",
PHYS,9520,1,Quantum Mech II,44%,56%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Marinescu, Domnita",
,,,,,,,,,,,,,,,,Catalina,
PHYS,9910,5,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Rao, Apparao M.",
PHYS,9910,14,Doctoral Dissertation Rese,0%,0%,0%,0%,0%,100%,0%,0%,0%,0%,0%,0%,"Ajello, Marco",
PKSC,1020,1,Intro to Pkg Sci,21%,32%,32%,7%,4%,0%,0%,4%,0%,0%,0%,0%,"Batt, Heather P",
PKSC,2010,1,Pkg Perishable Prod,23%,38%,23%,3%,8%,0%,0%,5%,0%,0%,0%,0%,"Batt, Heather P",
PKSC,2020,1,Packaging Mtl & Mfg,20%,30%,50%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Guerra Marcondes,",
,,,,,,,,,,,,,,,,Patricia Dione,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 131 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
PKSC,2040,1,Container Systems,18%,57%,25%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Guerra Marcondes,",
,,,,,,,,,,,,,,,,Patricia Dione,
PKSC,2060,1,Container Sys Lab,90%,5%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Campbell, Alicia",
,,,,,,,,,,,,,,,,Cutler,
PKSC,3200,1,Pkg Design Theory,46%,54%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Hurley, Rupert A",
PKSC,4160,1,Application of Polymers in,42%,54%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Campbell, Alicia",
,,,,,,,,,,,,,,,,Cutler,
PKSC,4300,1,Converting for Flexible Pkg,39%,49%,12%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Darby, Duncan O",
PKSC,4400,1,Packaging for Distribution,55%,37%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Campbell, Alicia",
,,,,,,,,,,,,,,,,Cutler,
PKSC,4640,1,Food & Health Care Pkg Sy,73%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cooksey, Kay D",
PLPA,2130,1,Fungi & Civilization,26%,24%,18%,16%,6%,0%,0%,10%,0%,0%,0%,0%,"Kerrigan, Julia Louise",
PLPA,4060,1,Diseases/Insects Turfgrass,59%,37%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Liu, Haibo",
PLPA,4080,1,Diseases/Insect Turfgrass L,85%,11%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Liu, Haibo",
PLPA,6700,1,Mol Plant Path Inter,71%,21%,7%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Cieniewicz, Elizabeth",
,,,,,,,,,,,,,,,,Jeannette,
POSC,1010,1,American National Govern,26%,21%,32%,11%,0%,0%,0%,5%,5%,0%,0%,0%,"Carey, Robert T",
POSC,1010,2,American National Govern,38%,29%,17%,4%,4%,0%,0%,8%,0%,0%,0%,0%,"Trask, Tara Elizabeth",
POSC,1010,3,American National Govern,43%,43%,10%,0%,2%,0%,0%,0%,2%,0%,0%,0%,"Presgraves, Betsy",
,,,,,,,,,,,,,,,,Virginia White,
POSC,1010,4,American National Govern,56%,28%,11%,1%,1%,0%,0%,2%,1%,0%,0%,0%,"Presgraves, Betsy",
,,,,,,,,,,,,,,,,Virginia White,
POSC,1010,5,Amer National Govt (HON),88%,13%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Billinis, Alexander",H
,,,,,,,,,,,,,,,,John,
POSC,1010,6,American National Govern,32%,45%,18%,1%,2%,0%,0%,1%,0%,0%,0%,0%,"Phillips, Stephen",
,,,,,,,,,,,,,,,,Christopher VG,
POSC,1010,7,American National Govern,19%,48%,24%,3%,6%,0%,0%,0%,0%,0%,0%,0%,"Phillips, Stephen",
,,,,,,,,,,,,,,,,Christopher VG,
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,,,,
"Wednesday, July 5, 2023",,,,,,,,,,,,,,,,Page 132 of 151,
Grades Report for 202301,,,,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,SCP,SCN,SCD,Instructor,Honor
POSC,1010,8,American National Govern,48%,28%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,"Wallner, James Ian",
,,,,,,,,,,,,,,,,Terry,
POSC,1010,9,American National Govern,55%,30%,7%,0%,0%,0%,0%,9%,0%,0%,0%,0%,"Wallner, James Ian",
,,,,,,,,,,,,,,,,Terry,
POSC,1010,10,American National Govern,37%,37%,13%,3%,7%,0%,0%,2%,2%,0%,0%,0%,"Lopez, Ramon",
,,,,,,,,,,,,,,,,Edgardo,
POSC,1020,1,Intro Intl Relations,13%,75%,0%,0%,13%,0%,0%,0%,0%,0%,0%,0%,"Trask, Tara Elizabeth",
POSC,1020,2,Intro Intl Relations,16%,38%,28%,6%,6%,0%,0%,6%,0%,0%,0%,0%,"Pearce, Colin Denby",
POSC,1020,3,Intro Intl Relations,65%,25%,4%,2%,4%,0%,0%,2%,0%,0%,0%,0%,"Petersheim,",
,,,,,,,,,,,,,,,,Meredith-Joy,
POSC,1030,1,Intro to Political Theory,75%,18%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,"Hoffpauir, Jay M",
