Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
SOC,2010,4,Introduction to Sociology,63%,25%,7%,1%,2%,0%,0%,2%,0%,"McDonough, Shannon M",
SOC,2010,5,Introduction to Sociology,75%,17%,8%,0%,0%,0%,0%,0%,0%,"Coffman, Carolyn Candace",
SOC,2010,6,Introduction to Sociology,75%,17%,4%,1%,1%,0%,0%,1%,1%,"McDonough, Shannon M",
SOC,2010,7,Introduction to Sociology,82%,15%,2%,0%,0%,0%,0%,0%,1%,"Pocratsky, Briana",
SOC,2010,9,Introduction to Sociology,87%,13%,0%,0%,0%,0%,0%,0%,0%,"Ambikar, Rucha Pramod",
SOC,2040,1,Prof Dev for Sociology Majors,47%,31%,16%,0%,4%,0%,0%,2%,0%,"Mobley, Frances Catherine",
SOC,2890,1,Criminology,50%,28%,11%,0%,6%,0%,0%,6%,0%,"Lloyd, Kristin Marie",
SOC,2890,2,Criminology,60%,20%,20%,0%,0%,0%,0%,0%,0%,"Costello, Matthew John",
SOC,3020,1,Research Methods I,53%,20%,12%,6%,8%,0%,0%,2%,0%,"Maher, Thomas V",
SOC,3020,2,Research Methods I,24%,58%,16%,0%,2%,0%,0%,0%,0%,"Li, Miao",
SOC,3040,1,Social Research Methods II,31%,31%,15%,18%,0%,0%,0%,5%,0%,"Luo, Ye",
SOC,3110,1,The Family,51%,30%,14%,2%,0%,0%,0%,2%,0%,"Coffman, Carolyn Candace",
SOC,3300,1,Work & Occupations,93%,7%,0%,0%,0%,0%,0%,0%,0%,"Schrimsher, Kandace Pearson",
SOC,3310,1,Urban Sociology,89%,7%,5%,0%,0%,0%,0%,0%,0%,"Haller, William J",
SOC,3510,1,Collective Behavior,25%,23%,27%,7%,7%,0%,0%,11%,0%,"Moon, Minyoung",
SOC,3600,1,Class & Poverty,82%,16%,0%,0%,0%,0%,0%,0%,2%,"Pocratsky, Briana",
SOC,3600,2,Class & Poverty,26%,49%,17%,9%,0%,0%,0%,0%,0%,"Ambikar, Rucha Pramod",
SOC,3840,1,Sexual Assault & Partner Viol,84%,16%,0%,0%,0%,0%,0%,0%,0%,"Kettrey, Heather H",
SOC,3940,1,Sociology of Mental Illness,73%,16%,10%,0%,0%,0%,0%,0%,0%,"Holland, Jennifer Leanne",
,,,,,,,,,,,,,Crenshaw,
SOC,3970,1,Substance Abuse,82%,13%,2%,0%,2%,0%,0%,0%,0%,"McDonough, Shannon M",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 127 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
SOC,4010,1,Human Ecology,40%,33%,7%,13%,0%,0%,0%,7%,0%,"Robinson, Kenneth L",
SOC,4030,1,Environmental Sociology,73%,18%,6%,2%,0%,0%,0%,0%,0%,"Greenberg, Pierce Lewis",
SOC,4040,1,Soc Theory,40%,28%,9%,5%,7%,0%,0%,12%,0%,"Costello, Matthew John",
SOC,4060,1,Qual Rsrch Methods for Soc Sci,62%,31%,0%,0%,4%,0%,0%,4%,0%,"Sianko, Natallia Sergeevna",
SOC,4140,1,Policy&Social Change,58%,40%,2%,0%,0%,0%,0%,0%,0%,"Holland, Jennifer Leanne",
,,,,,,,,,,,,,Crenshaw,
SOC,4440,1,Sociology of Education,71%,24%,2%,0%,0%,0%,0%,2%,0%,"Mannheimer, Andrew Herman",
SOC,4600,1,Race & Ethnicity,90%,8%,0%,0%,0%,0%,0%,0%,2%,"Mannheimer, Andrew Herman",
SOC,4600,2,Race & Ethnicity,42%,46%,2%,4%,4%,0%,0%,2%,0%,"Ambikar, Rucha Pramod",
SOC,4610,1,Sex & Gender,38%,40%,9%,7%,4%,0%,0%,2%,0%,"Moon, Minyoung",
SOC,4950,2,Field Experience,94%,0%,0%,6%,0%,0%,0%,0%,0%,"Mobley, Frances Catherine",
SPAN,1010,1,Elementary Spanish,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Morris, Stephanie Elysse",
SPAN,1010,2,Elementary Spanish,83%,13%,0%,0%,4%,0%,0%,0%,0%,"Morris, Stephanie Elysse",
SPAN,1010,4,Elementary Spanish,57%,26%,17%,0%,0%,0%,0%,0%,0%,"Pillcurima, Rosa Macarena",
SPAN,1020,1,Elementary Spanish,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Pillcurima, Rosa Macarena",
SPAN,1020,2,Elementary Spanish,82%,9%,5%,0%,5%,0%,0%,0%,0%,"Goebelt, Emily Claire",
SPAN,1020,3,Elementary Spanish,73%,18%,5%,5%,0%,0%,0%,0%,0%,"Flores, Yezid",
SPAN,1020,4,Elementary Spanish,68%,26%,5%,0%,0%,0%,0%,0%,0%,"Flores, Yezid",
SPAN,1020,5,Elementary Spanish,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Williams, Eben-Ezer Magnus",
SPAN,1020,6,Elementary Spanish,48%,33%,5%,0%,10%,0%,0%,5%,0%,"Cruz Valderramos, Zenia Beatriz",
SPAN,1020,7,Elementary Spanish,79%,14%,7%,0%,0%,0%,0%,0%,0%,"Cruz Valderramos, Zenia Beatriz",
SPAN,1020,9,Elementary Spanish,75%,20%,5%,0%,0%,0%,0%,0%,0%,"Pillcurima, Rosa Macarena",
SPAN,1020,10,Elementary Spanish,75%,15%,5%,0%,0%,0%,0%,5%,0%,"Pillcurima, Rosa Macarena",
SPAN,1020,11,Elementary Spanish,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Williamson, Debra Oaks",
SPAN,1020,12,Elementary Spanish,64%,18%,5%,0%,5%,0%,0%,9%,0%,"Goebelt, Emily Claire",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 128 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
SPAN,1020,13,Elementary Spanish,90%,5%,0%,0%,0%,0%,0%,5%,0%,"Williamson, Debra Oaks",
SPAN,1020,14,Elementary Spanish,64%,14%,0%,0%,14%,0%,0%,7%,0%,"Cruz Valderramos, Zenia Beatriz",
SPAN,1020,15,Elementary Spanish,54%,38%,0%,0%,0%,0%,0%,8%,0%,"Williams, Eben-Ezer Magnus",
SPAN,1020,16,Elementary Spanish,59%,35%,6%,0%,0%,0%,0%,0%,0%,"Cruz Valderramos, Zenia Beatriz",
SPAN,2010,1,Intermediate Spanish,90%,5%,5%,0%,0%,0%,0%,0%,0%,"Goebelt, Emily Claire",
SPAN,2010,2,Intermediate Spanish,79%,16%,5%,0%,0%,0%,0%,0%,0%,"Goebelt, Emily Claire",
SPAN,2010,3,Intermediate Spanish,58%,11%,11%,0%,0%,0%,0%,21%,0%,"Miller, Ana Paula E",
SPAN,2010,4,Intermediate Spanish,68%,14%,14%,0%,0%,0%,0%,5%,0%,"Schmucker, Ellory W",
SPAN,2010,7,Intermediate Spanish,63%,21%,5%,5%,0%,0%,0%,5%,0%,"Zamora, Maureen",
SPAN,2010,8,Intermediate Spanish,47%,41%,0%,0%,0%,0%,0%,12%,0%,"Zamora, Maureen",
SPAN,2010,9,Intermediate Spanish,62%,14%,5%,5%,0%,0%,0%,14%,0%,"Flores, Yezid",
SPAN,2010,10,Intermediate Spanish,45%,45%,5%,0%,5%,0%,0%,0%,0%,"Miller, Ana Paula E",
SPAN,2010,11,Intermediate Spanish,44%,56%,0%,0%,0%,0%,0%,0%,0%,"Miller, Ana Paula E",
SPAN,2010,13,Intermediate Spanish,84%,11%,5%,0%,0%,0%,0%,0%,0%,"Zamora, Maureen",
SPAN,2010,14,Intermediate Spanish,55%,36%,0%,0%,0%,0%,0%,9%,0%,"Flores, Yezid",
SPAN,2010,16,Intermediate Spanish,50%,14%,21%,0%,7%,0%,0%,7%,0%,"Ortiz, Jose Luis",
SPAN,2010,17,Intermediate Spanish,67%,22%,6%,6%,0%,0%,0%,0%,0%,"Zamora, Maureen",
SPAN,2010,18,Intermediate Spanish,68%,32%,0%,0%,0%,0%,0%,0%,0%,"Williamson, Debra Oaks",
SPAN,2010,19,Intermediate Spanish,63%,16%,11%,0%,0%,0%,0%,11%,0%,"Logue, Nora Arostegui",
SPAN,2010,21,Intermediate Spanish,56%,44%,0%,0%,0%,0%,0%,0%,0%,"Williamson, Debra Oaks",
SPAN,2020,1,Intermediate Spanish,75%,0%,25%,0%,0%,0%,0%,0%,0%,"Williams, Eben-Ezer Magnus",
SPAN,2020,2,Intermediate Spanish,81%,14%,0%,5%,0%,0%,0%,0%,0%,"Logue, Nora Arostegui",
SPAN,2020,4,Intermediate Spanish,71%,19%,5%,5%,0%,0%,0%,0%,0%,"Garcia Rodriguez, Alma Yadhira",
SPAN,2020,5,Intermediate Spanish,77%,14%,5%,0%,5%,0%,0%,0%,0%,"Garcia Rodriguez, Alma Yadhira",
SPAN,2020,6,Intermediate Spanish,55%,45%,0%,0%,0%,0%,0%,0%,0%,"Persico, Melva Marguerite",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 129 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
SPAN,2020,8,Intermediate Spanish,59%,27%,14%,0%,0%,0%,0%,0%,0%,"Miller, Ana Paula E",
SPAN,2020,9,Intermediate Spanish,80%,15%,5%,0%,0%,0%,0%,0%,0%,"Williams, Eben-Ezer Magnus",
SPAN,2020,10,Intermediate Spanish,57%,38%,5%,0%,0%,0%,0%,0%,0%,"Logue, Nora Arostegui",
SPAN,2020,11,Intermediate Spanish,62%,33%,5%,0%,0%,0%,0%,0%,0%,"Persico, Melva Marguerite",
SPAN,2020,13,Intermediate Spanish,29%,41%,29%,0%,0%,0%,0%,0%,0%,"Persico, Melva Marguerite",
SPAN,2020,14,Intermediate Spanish,76%,24%,0%,0%,0%,0%,0%,0%,0%,"Ortiz, Jose Luis",
SPAN,2020,15,Intermediate Spanish,75%,25%,0%,0%,0%,0%,0%,0%,0%,"Ortiz, Jose Luis",
SPAN,3010,1,Spanish Comp for Health Prof,88%,12%,0%,0%,0%,0%,0%,0%,0%,"Gil Recalde, Maria Aranzazu",
SPAN,3020,1,Intermed Span Grammar & Comp,21%,21%,37%,5%,0%,0%,0%,16%,0%,"Ortiz, Jose Luis",
SPAN,3020,2,Intermed Span Grammar & Comp,32%,55%,9%,0%,0%,0%,0%,5%,0%,"Persico, Melva Marguerite",
SPAN,3050,1,Intermed Span Convers/Comp I,88%,6%,0%,0%,0%,0%,0%,6%,0%,"Garcia Rodriguez, Alma Yadhira",
SPAN,3050,2,Intermed Span Convers/Comp I,63%,26%,0%,0%,5%,0%,0%,5%,0%,"Garcia Rodriguez, Alma Yadhira",
SPAN,3050,3,Intermed Span Convers/Comp I,68%,18%,9%,0%,5%,0%,0%,0%,0%,"Garcia Vieyra, Daniel David",
SPAN,3050,5,Intermed Span Convers/Comp I,88%,12%,0%,0%,0%,0%,0%,0%,0%,"Garcia Vieyra, Daniel David",
SPAN,3060,1,Span Comp for Bus,89%,11%,0%,0%,0%,0%,0%,0%,0%,"Garcia Vieyra, Daniel David",
SPAN,3070,1,The Hispanic World: Spain,45%,41%,14%,0%,0%,0%,0%,0%,0%,"Anido, Raquel",
SPAN,3070,2,The Hispanic World: Spain,76%,12%,6%,6%,0%,0%,0%,0%,0%,"Gil Recalde, Maria Aranzazu",
SPAN,3130,1,Span Lit Survey I,58%,17%,17%,0%,8%,0%,0%,0%,0%,"Rojas-de-Massei, Monica M.",
SPAN,3140,1,Hispanic Linguistics,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Smith, Daniel J",
SPAN,3150,1,Spanish for Health Prof,82%,18%,0%,0%,0%,0%,0%,0%,0%,"Gil Recalde, Maria Aranzazu",
SPAN,3160,1,Spanish for Int'l Business I,73%,13%,7%,7%,0%,0%,0%,0%,0%,"Garcia Vieyra, Daniel David",
SPAN,4060,1,Narrative Fiction,53%,32%,11%,0%,0%,0%,0%,5%,0%,"Rojas-de-Massei, Monica M.",
SPAN,4070,1,Hispanic Film,74%,9%,4%,9%,0%,0%,0%,4%,0%,"Anido, Raquel",
SPAN,4090,30,Comprehen Writing in Spanish,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Garcia Vieyra, Daniel David",
SPAN,4160,1,Spanish for Int'l Business II,30%,70%,0%,0%,0%,0%,0%,0%,0%,"Matuskova, Magdalena",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 130 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
SPAN,4190,1,Health & Hispanic Community,47%,47%,7%,0%,0%,0%,0%,0%,0%,"Moore, Arelis",
SSCI,8010,1,Quant Methods for Soc Sci I,27%,64%,0%,0%,0%,0%,0%,9%,0%,"Li, Miao",
STAT,2220,1,Statistics in Everyday Life,31%,31%,14%,14%,6%,0%,0%,3%,0%,"Willis, Morgan Elizabeth",
STAT,2220,2,Statistics in Everyday Life,47%,40%,7%,0%,7%,0%,0%,0%,0%,"Smith, Philip C",
STAT,2220,3,Statistics in Everyday Life,12%,48%,21%,9%,3%,0%,0%,6%,0%,"Biswas, Deborpita",
STAT,2220,5,Statistics in Everyday Life,32%,47%,16%,0%,5%,0%,0%,0%,0%,"Willis, Morgan Elizabeth",
STAT,2220,6,Statistics in Everyday Life,33%,40%,23%,3%,0%,0%,0%,0%,0%,"Willis, Morgan Elizabeth",
STAT,2220,7,Statistics in Everyday Life,25%,34%,25%,3%,6%,0%,0%,6%,0%,"Taylor, Jesse Waites",
STAT,2300,1,Statistical Methods I,36%,24%,23%,11%,2%,0%,0%,4%,0%,"Taylor, Jesse Waites",
STAT,2300,2,Statistical Methods I,41%,23%,17%,13%,6%,0%,0%,1%,0%,"Walker, S Erwin",
STAT,2300,3,Statistical Methods I,37%,29%,13%,8%,7%,0%,0%,7%,0%,"Walker, S Erwin",
STAT,2300,4,Statistical Methods I,30%,35%,16%,8%,10%,0%,0%,0%,1%,"Walker, S Erwin",
STAT,2300,5,Statistical Methods I,30%,40%,12%,10%,3%,0%,0%,4%,0%,"Taylor, Jesse Waites",
STAT,2300,6,Statistical Methods I,38%,28%,24%,3%,5%,0%,0%,2%,0%,"Taylor, Jesse Waites",
STAT,2300,100,Statistical Methods I (HON),85%,15%,0%,0%,0%,0%,0%,0%,0%,"Norton, Paran Rebekah",H
STAT,3090,1,Introductory Business Stats,45%,38%,12%,2%,1%,0%,0%,2%,0%,"Guo, Na",
STAT,3090,2,Introductory Business Stats,34%,48%,13%,1%,3%,0%,0%,2%,0%,"Guo, Na",
STAT,3090,3,Introductory Business Stats,38%,29%,31%,0%,0%,0%,0%,2%,0%,"Guo, Na",
STAT,3090,4,Introductory Business Stats,51%,41%,5%,2%,0%,0%,0%,0%,0%,"Balena, Daniel David",
STAT,3090,5,Introductory Business Stats,17%,38%,33%,7%,2%,0%,0%,2%,0%,"Hui, Man Wa",
STAT,3090,6,Introductory Business Stats,52%,33%,10%,5%,0%,0%,0%,0%,0%,"Thomas, April L",
STAT,3090,7,Introductory Business Stats,38%,33%,17%,10%,2%,0%,0%,0%,0%,"Frost, David luke",
STAT,3090,8,Introductory Business Stats,23%,43%,29%,0%,0%,0%,0%,6%,0%,"Kreuser, Katherine Z",
STAT,3090,9,Introductory Business Stats,38%,38%,14%,10%,0%,0%,0%,0%,0%,"Hui, Man Wa",
STAT,3090,10,Introductory Business Stats,19%,38%,19%,14%,2%,0%,0%,5%,2%,"Morgan, Matthew",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 131 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
STAT,3090,11,Introductory Business Stats,34%,49%,7%,2%,2%,0%,0%,5%,0%,"Henderson, Lauren Ann",
STAT,3090,12,Introductory Business Stats,29%,45%,14%,5%,2%,0%,0%,5%,0%,"Hui, Man Wa",
STAT,3090,13,Introductory Business Stats,60%,25%,10%,3%,0%,0%,0%,3%,0%,"Carazas, Valeria A",
STAT,3090,14,Introductory Business Stats,16%,39%,45%,0%,0%,0%,0%,0%,0%,"Guo, Cheng",
STAT,3090,15,Introductory Business Stats,37%,51%,7%,5%,0%,0%,0%,0%,0%,"Hu, Hao",
STAT,3090,16,Introductory Business Stats,40%,42%,5%,7%,2%,0%,0%,5%,0%,"Moles, Grant L",
STAT,3090,17,Introductory Business Stats,18%,37%,26%,16%,3%,0%,0%,0%,0%,"Guo, Cheng",
STAT,3090,18,Introductory Business Stats,30%,39%,21%,6%,0%,0%,0%,3%,0%,"Jiang, Yunheng",
STAT,3090,19,Introductory Business Stats,32%,40%,16%,5%,2%,0%,0%,5%,0%,"Balena, Daniel David",
STAT,3090,20,Introductory Business Stats,39%,38%,17%,5%,0%,0%,0%,1%,0%,"Balena, Daniel David",
STAT,3090,21,Introductory Business Stats,24%,52%,17%,3%,3%,0%,0%,0%,0%,"Oh, Hyun-Ju",
STAT,3090,22,Introductory Business Stats,29%,51%,14%,3%,0%,0%,0%,3%,0%,"Oh, Hyun-Ju",
STAT,3090,23,Introductory Business Stats,52%,33%,7%,5%,0%,0%,0%,2%,0%,"Smith, Blake James",
STAT,3090,24,Introductory Business Stats,39%,39%,5%,7%,10%,0%,0%,0%,0%,"Hart, Joseph Caleb",
STAT,3090,25,Introductory Business Stats,30%,33%,19%,15%,0%,0%,0%,4%,0%,"Wang, Zhengxin",
STAT,3300,1,Statistical Methods II,84%,9%,4%,0%,0%,0%,0%,2%,0%,"Norton, Paran Rebekah",
STAT,4020,1,Intro to Statistical Computing,77%,16%,0%,0%,0%,0%,0%,3%,3%,"Breazel, Ellen Hepfer",
STAT,4110,1,Stat Mthds for Process Control,53%,21%,14%,5%,5%,0%,0%,2%,0%,"Thomas, April L",
STAT,4110,2,Stat Mthds for Process Control,41%,38%,16%,0%,3%,0%,0%,3%,0%,"Wang, Yu-Bo",
STAT,4110,3,Stat Mthds for Process Control,27%,37%,27%,5%,0%,0%,0%,5%,0%,"Sun, Xiaoqian",
STAT,8010,1,Statistical Methods I,72%,24%,0%,0%,0%,0%,0%,4%,0%,"Bridges, William C",
STAT,8010,2,Statistical Methods I,69%,31%,0%,0%,0%,0%,0%,0%,0%,"Bridges, William C",
STAT,8010,3,Statistical Methods I,61%,25%,11%,0%,0%,0%,0%,4%,0%,"Luo, Jun",
STAT,8010,4,Statistical Methods I,56%,33%,11%,0%,0%,0%,0%,0%,0%,"Luo, Jun",
STAT,8010,5,Statistical Methods I,53%,40%,3%,0%,0%,0%,0%,3%,0%,"Bible, Joseph Daniel",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 132 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
STAT,8010,6,Statistical Methods I,68%,23%,9%,0%,0%,0%,0%,0%,0%,"Bible, Joseph Daniel",
STAT,8010,300,Statistical Methods I,60%,35%,5%,0%,0%,0%,0%,0%,0%,"Russell, Brook Thayer",
STAT,8050,1,Design & Anlys of Experiments,46%,42%,8%,0%,0%,0%,0%,4%,0%,"Gerard, Patrick D",
STS,1010,3,Survey Sci & Techn in Society,54%,29%,6%,9%,0%,0%,0%,3%,0%,"Stansell, Elizabeth Anderson",
STS,1010,4,Survey Sci & Techn in Society,80%,6%,3%,6%,0%,0%,0%,6%,0%,"Randall, Philip D",
STS,1010,5,Survey Sci & Techn in Society,94%,3%,0%,0%,3%,0%,0%,0%,0%,"Paxton-Wilson, Nancy",
STS,1010,7,Survey Sci & Techn in Society,41%,33%,7%,7%,0%,0%,0%,11%,0%,"Foltz, David Charles",
STS,1010,8,Survey Sci & Techn in Society,82%,15%,0%,0%,3%,0%,0%,0%,0%,"Johnson, Tareva Leselle",
STS,1010,20,Survey Sci & Techn in Society,24%,36%,28%,8%,0%,0%,0%,0%,4%,"MacAlystre, Megan Noel",
STS,1020,1,STS: Ethics of Progress,70%,21%,3%,0%,3%,0%,0%,0%,3%,"Brame, Scott E",
SUST,2010,1,Sustainability Leadership,90%,10%,0%,0%,0%,0%,0%,0%,0%,"Goree, Jennifer Margaret",
SUST,2040,1,Ocean & Climate Sustainability,77%,17%,3%,0%,3%,0%,0%,0%,0%,"Childress, Michael J",
THEA,2100,1,Theatre Appreciation,78%,16%,6%,0%,0%,0%,0%,0%,0%,"Hartmann, David J",
THEA,2100,2,Theatre Appreciation,72%,19%,6%,0%,3%,0%,0%,0%,0%,"Hartmann, David J",
THEA,2100,5,Theatre Appreciation,97%,3%,0%,0%,0%,0%,0%,0%,0%,"Brown, Davion",
THEA,2100,6,Theatre Appreciation,66%,16%,6%,3%,3%,0%,0%,6%,0%,"Adkins, Jason S",
THEA,2100,7,Theatre Appreciation,69%,25%,6%,0%,0%,0%,0%,0%,0%,"Adkins, Jason S",
THEA,2100,10,Theatre Appreciation,48%,35%,13%,3%,0%,0%,0%,0%,0%,"Johnson, Kendra Lynette",
THEA,2100,12,Theatre Appreciation,66%,16%,13%,0%,3%,0%,0%,3%,0%,"Rodgers, Erin Elizabeth",
THEA,2780,1,Acting I,69%,15%,0%,0%,0%,0%,0%,0%,15%,"Seymour, Kerrie Kathleen",
THEA,3090,1,Surv of Broadway II,88%,13%,0%,0%,0%,0%,0%,0%,0%,"Odom, Lisa Sain",
THEA,3150,1,Theatre History I,68%,24%,0%,8%,0%,0%,0%,0%,0%,"Becker, Becky K",
THEA,3170,1,African-Amer Thea I,42%,35%,13%,0%,6%,0%,0%,0%,3%,"Johnson, Kendra Lynette",
THEA,3470,1,Structure of Drama,80%,10%,0%,10%,0%,0%,0%,0%,0%,"Collins, Carol A",
THEA,4990,2,Independent Studies,62%,23%,15%,0%,0%,0%,0%,0%,0%,"Seymour, Kerrie Kathleen",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 133 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
TSAP,1010,1,Transfer Study Abroad Program,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Wilson, Meredith Fant",
WCIN,4960,1,Capstone Seminar,55%,9%,0%,9%,0%,0%,0%,0%,27%,"Smith, John Robert",
WFB,4100,2,Wildlife Management Techniques,50%,42%,3%,3%,0%,0%,0%,3%,0%,"Jachowski, Catherine Michelle",
,,,,,,,,,,,,,Bodinof,
WFB,4120,1,Wildlife Management,45%,34%,14%,3%,3%,0%,0%,0%,0%,"Kidd-Weaver, Anjelika",H
,,,,,,,,,,,,,Dominique,
WFB,4180,2,Fisheries Mgt & Conservation,48%,30%,13%,4%,0%,0%,0%,4%,0%,"Farmer, Troy Mason",
WFB,4200,1,Environmental Education,50%,25%,6%,0%,13%,0%,0%,6%,0%,"Hagan, Althea Simone Hotaling",
WFB,4350,1,Aquatic Habitat Management,23%,62%,15%,0%,0%,0%,0%,0%,0%,"Scott, Mark C",
WFB,4440,1,Wildlife Damage Management,14%,67%,19%,0%,0%,0%,0%,0%,0%,"Yarrow, Greg K",
WFB,4770,1,Ichthyology,31%,56%,6%,6%,0%,0%,0%,0%,0%,"Peoples, Brandon Kevin",
WFB,4800,1,Waterfowl Ecology & Management,21%,47%,26%,3%,0%,0%,0%,3%,0%,"Hernandez-Rubio, Lauren",
,,,,,,,,,,,,,Amanda,
WFB,6200,2,Environmental Education,60%,0%,40%,0%,0%,0%,0%,0%,0%,"Hagan, Althea Simone Hotaling",
WFB,6300,1,Wildlife Conservation Policy,81%,14%,0%,0%,0%,0%,0%,5%,0%,"Langlois, Lillie Amanda",
WFB,6340,1,GIS for Natural Resources,88%,12%,0%,0%,0%,0%,0%,0%,0%,"Langlois, Lillie Amanda",
WFB,6350,2,Aquatic Habitat Management,70%,30%,0%,0%,0%,0%,0%,0%,0%,"Scott, Mark C",
WFB,6620,1,Wetland Wildlife Biology,67%,28%,0%,0%,0%,0%,0%,6%,0%,"Barrett, Russell K",
WFB,6720,1,Ornithology,72%,6%,6%,0%,6%,0%,0%,0%,11%,"Langlois, Lillie Amanda",
WFB,6800,1,Waterfowl Ecology & Management,55%,27%,9%,0%,0%,0%,0%,9%,0%,"Hernandez-Rubio, Lauren",
,,,,,,,,,,,,,Amanda,
WFB,8530,2,Global Change Ecology,81%,10%,5%,0%,0%,0%,0%,5%,0%,"O'Halloran, Lydia Ries",
WFB,8610,3,Wildlife Resource Selection,78%,22%,0%,0%,0%,0%,0%,0%,0%,"Jachowski, Catherine Michelle",
,,,,,,,,,,,,,Bodinof,
WFB,8610,5,Intro to Scientific Writing,67%,17%,17%,0%,0%,0%,0%,0%,0%,"Hernandez-Rubio, Lauren",
,,,,,,,,,,,,,Amanda,
WFB,8610,6,Analysis of Fish WL Population,47%,33%,13%,0%,0%,0%,0%,7%,0%,"Titus, Keifer Levi",
Course Sections that meet the following conditions are not included: Undergraduate classes with less than 10 students or Graduate classes with less than 5,,,,,,,,,,,,,,
students.,"In addition, if a section has all but 1 student making a common grade (example: All but one student makes a ""B"" in a class), the section is excluded.",,,,,,,,,,,,,
"Thursday, February 1, 2024",,,,,,,,,,,,,Page 134 of 135,
Grades Report for 202308,,,,,,,,,,,,,,
Course,Numbe,Section,Course Title,A,B,C,D,F,P,F(P),W,I,Instructor,Honor
WFB,8610,12,NR Conserv on Indigenous Lands,63%,0%,13%,0%,13%,0%,0%,13%,0%,"Jachowski, David Scott",
WFB,9910,8,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Anderson, James T",
WS,1030,4,Women in Global Perspective,96%,0%,0%,0%,0%,0%,0%,4%,0%,"McDevitt, Meredith Grace",
WS,2300,1,Women and Leadership I,88%,0%,3%,0%,6%,0%,0%,3%,0%,"Price, Mary J",
WS,3490,1,Gender and Sexuality,95%,5%,0%,0%,0%,0%,0%,0%,0%,"Selela, Gugu Charity",
